C_ID,T_ID,Text,Completion
1437,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: ?
유저0: ?
유저0: ?
유저0: ?
유저0: ?
유저0: ?
유저0: ?
유저0: ?
유저0: ?","도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸"
1438,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 못되먹은 경상도놈들 부들부들대노?,
유저0: 댓글에 ~~~ 들어가는 애들 특징 : 100퍼 최소 40대 이상 쉰불알덩어리임,
유저0: 최고기생충은 전라도홍어들 99% ㅋㅋ,
유저1: ㅋㅋㅋ별생각 없이 내리는데 강경준 거수경례 각 ㅈㄴ칼이네,
유저0: 성별싸움은 어디에서나 존재한다..,
유저0: 그냥 재방킬링타임용으로본다..여자지만 손예진이이뻐서본다ㅡㅡ 드라마퀄리티는 영...ㅉㅉ 어거지설정 도돌이표내용으로 눈물뺄려고하지말고 나의아저씨 라이브처럼 안타까워서 속에서우러나오는 눈물흘리게하길..","성희롱/혐오,성희롱/혐오,성희롱/혐오,중립,중립,중립"
1439,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 강소기업 1000개 만들어 김정은 줘버리자,,,,by 문재인,
유저1: 주동민 생긴것도 흉악범이더라...배우 그만욕해라안보면 그만이다지겹다,
유저2: 버블경제 때 일본 생각하는 틀딱이들 많네 ㅋㅋ지들도 손해야 ㅋㅋㅋ,
유저2: 북한녀석들이 전투기가 없으니, 중러가 대신 지 지.랄들이네,
유저0: 생긴 건 멀쩡한데 여자를 개패듯이 패는 취향이구나 역시 사람은 겉으로만 봐선 몰라,
유저3: 너같은 닭사모 틀딱들이 1순위임ㅋㅋ,
유저4: G럴허네 ㄱ돼지냐?,
유저0: 민주당식으로 계산하면 오늘 2000만 왔다며? 문재앙 큰일났네 ㅋㅋ,
유저0: 얘가 있는데 오연서가 주연이었어? ㅎㅎ덕분에 안 봤지만","성희롱/혐오,성희롱/혐오,성희롱/혐오,욕설/비하/모욕,중립,성희롱/혐오,욕설/비하/모욕,성희롱/혐오,중립"
1440,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 그렇게 먹음직스럽게 먹지도 않는거 같은데.....연일 나오면 띄어주니....한치대란은 개뿔,
유저1: 내새끼 걱정하지마 맘고생도 하지마,
유저1: 이거 컨셉임? 우와. 실화니까 욕처먹는거겠지? 숨막힌다,
유저0: 이건도 어디 이단이야,
유저2: 기독교 넘들 모두 살처분하자,
유저1: 어쩐지 오징어 존나비싸더라 ㅅ바,
유저1: 있는것들이 더함 윾재석은 그나마 유명하니까 받은거지 본보기는 무슨 지랄 옆차기 하는소리임,
유저1: 10년만 지나면 인피니트는 해체, 방탄은 비틀즈, 마이클잭슨 급의 레전드가 되어 있을 것이다","중립,중립,중립,성희롱/혐오,성희롱/혐오,욕설/비하/모욕,욕설/비하/모욕,중립"
1441,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 전형적인 시골 할매상,
유저1: 좌빨 대가리 깨진것들은 조국이 살인했다고 가정해도 쉴드칠 인간들임 걍 정신병자 집단임,
유저2: 요즘 민주당 지지하는 인간은 50대 틀딱아니면 30대 맘충뿐이더라,
유저0: 대표새끼 분명 전라도놈일듯,
유저0: 미친씹문죄앙새끼 기쁨조들.,
유저0: 순정만화보는 느낌은우보고있음 그냥 므흣","중립,성희롱/혐오,성희롱/혐오,욕설/비하/모욕,욕설/비하/모욕,중립"
1442,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 문빠 =돼지샤키, 김정은!",성희롱/혐오
1443,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 가짜뉴스 처만드는건 역시 좃중동이밖에없네 ㅋㅋ 증거도없는거가지고 여자말만 곧이곧대로믿나,
유저0: 송혜교가 오면 신부입장에서 너무 속상할듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ민폐중에 민폐다 ㅋㅋㅋ너무이쁘니까~~~ 검정 옷 입혀놔도 확 튈듯,
유저1: 문재인들어서고 문화 예술 경제가 비리와조작으로 더 망하고있다.신뢰없고 부패한언론, 조작사기집단sm,네이버,문체부,영평협등 비리와 유착조사,구속해야한다. 방송 문화등 각계층이 조작과 비리로 쓰레기돼가고있는데도 숨기고 포장하기바쁜 언론과 댓글알바가 이글에비공과 악플달고다니면서 입막음하는적폐짓.문재인탄핵시키고 제대로된 리더선출해 정상적인 나라로 만들어야한다.개돼지들 속이고 등쳐먹는 문재인.,
유저2: 여자한테 무작정 들이대더만 호랑나비 조때네,
유저0: 이젠 늙어서 볼게없다ㅠㅠ,
유저2: 이승기 남자가 봐도 완전 군바리티 못벗고 방송나와서 아저씨 느낌남..","욕설/비하/모욕,중립,성희롱/혐오,욕설/비하/모욕,중립,중립"
1444,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: ㅋㅋ갑자기 남자패네 피 질질싸는게 너나 잘해 페미년아,
유저1: 적당히 좀 해라 하루에 몇개나 같은걸로 올리냐 이 언론사는 ㅡㅡ,
유저2: 뉴라이트 + 일베 모임~ 20대 보다 40~50대 투표수가 더 많다는 그곳 ㅎㅎ,
유저2: 되게 쉬워 보이네.. 여자가 뭔 프로포즈야,
유저2: 여자는 나이가 너무 많으면 퇴물. 30넘어서 재혼하면 여자는 전부 불행함,
유저1: 차교수땜에 웃고 김주영선생땜에 무섭고수임이 ㅈㄴ짜증나고 곽미향이불쌍,
유저2: 신천지 ㅂㅅ 집단들,
유저2: 백상까지 조작한 구걸거지 sm개샘 예능하는족족 망해서 인지도 쌓을려고 조작으로 개돼지 끌어모아 찐따짓하는구걸거지 개샘 나가 이뇬아,
유저2: 미우새는 왜 이렇게 고정출연진도 아닌 애들한테 피해를 주고 그러냐.. 저번엔 여자게스트앉혀놓고 지네아들들 어필 ㅇㅈㄹ 적당히좀하지,
유저2: 숨은 왜 쉬냐 쿵쾅꼴페미들 냄져들이랑 같은 공기 쓰는데 안불편하냐?","욕설/비하/모욕,중립,중립,성희롱/혐오,성희롱/혐오,중립,욕설/비하/모욕,욕설/비하/모욕,욕설/비하/모욕,성희롱/혐오"
1445,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 어찌됐든 몸건강히 순산하세요,
유저1: 너무 뚱뚱하다.많이 먹방해서","중립,중립"
1446,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 맞는말햇구만 뭘추방까지해ㅋㅋ,
유저0: 하나같이 다 젇같이 생겼냐..ㅉㅉ,
유저1: 주연배우 캐스팅 개오짐,
유저1: 넌또뭐냐","중립,욕설/비하/모욕,중립,중립"
1447,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 대구사람들은 자신들을 총기탈취나 하는 폭도로 취급하는데도 하태경 좋다고 빨아주겠지?,
유저1: ㅋㅋㅋ 미국 양키섀ㄲ 들 양아치 다 됐네ㅋㅋ,
유저2: 조만간 세월호빼지달고 촛불들고나타나겠네,
유저3: 깬다 진짜 어린애들이..ㅉㅉ 이제 아이돌도 인성검사 하고 나와라..,
유저0: 남편새끼 배트남으로 보내버려라 돌팔매좀 맞아봐야제,
유저4: 윤아야~~수고 많이했어~^^꼭 윤아 알바이야기 본방사수 할께~ 차기작도 빨랑해주라~~♡♡,
유저2: 저런색기들은 고향부터 까봐야한다 OOO OOO들,
유저5: 너흰 못만난다 포기해라,
유저3: 이젠 둘중하난 그만둬라 퇴색해졌다,
유저0: 밥도신랑이 다하고 얘는 하는게없네","성희롱/혐오,욕설/비하/모욕,중립,중립,욕설/비하/모욕,중립,욕설/비하/모욕,중립,중립,중립"
1448,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 구하라는 얼굴은 이쁜데 찌찌가 넘 작아서 별로...,
유저1: 20대 절반은 안생긴것들이란 말이네 ㅋㅋㅋ","성희롱/혐오,욕설/비하/모욕"
1449,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 문재인이 저딴식으로 하면 국민모금으로 검사들한테 수사비 지원해줘도 되냐?ㅋㅋㅋ,
유저1: 여기가 중국인줄아냐 쓰래기짱깨새끼들아 그딴짓거리할거면 니네나라로 꺼져라,
유저1: 합의 해 주는 여자들은 제정신 아닌거다.절대합의 해 주지마라!,
유저1: 국가기밀도 아니고 팬들이 궁금해 하는데 뭐가 그리 애기하기 곤란한건지...아무튼 국진씨 좀 답답해..결혼 축하하고 오래오래 잘살아요.,
유저0: 벗을려면 확실하게 벗자,
유저1: 드세게생겼어,
유저1: 토착왜구새히들은 사람도인간도아닌 괴물극우단체들이다 ㅉㅉ 버ㅗ러ㅗ지들이다,
유저0: 이기나 지나 sm지들맘대로 할거면서,
유저1: 고아라 몽키 달맜다 몽키 몽키 매직 몽키매직","중립,욕설/비하/모욕,중립,중립,중립,중립,욕설/비하/모욕,중립,중립"
1450,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 팬들한테 돈 벌라고 그런느겈ㅋㅋㅋㅋㅋ 안헤어짐,
유저0: 욕하게 만드는 녀ㄴ 감히 대한민국을 함부로 보다니,
유저0: 틀딱 전라도 북한사이버전사 조선족 여시들이 이런 댓글 잘달던데,
유저0: 개독=달창이들=신천지... 맹!목!주!의!. 끝.","중립,욕설/비하/모욕,성희롱/혐오,성희롱/혐오"
1451,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: -""--""---""----""-----""----""----""----""----""----""----""----""
유저0: ----""----""----""----""----""----""----""----""----""----""----""
유저0: ----""----""----""----""----""----""----""----""----""----""----""
유저0: ----""----""----""----""----""----""----""----""----""----""----""
유저0: ----""----""----""----""----""----""----""----""----""----""----""
유저0: ----""----""----""----""----""----""----""----""----""----""----""
유저0: ----""----""----""----""----""----""----""----""----""----""----""","도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸"
1452,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: ㅎㅎㅎㅎㅎㅎ
유저0: ㅎㅎㄹ
유저0: ㅎㅎㄹ
유저0: ㅎㅎㅎㅎㅎㅎㄹㅋㅎ애ㅔㅐ
유저0: ㅇ앻ㅆㄹ
유저0: ㄹㅎㅎㅎㄹ
유저0: 룘ㅎ햟ㄹㅎㅎ
유저0: 냐홓ㅎㅎㄹㅎ햘
유저0: ㅎㅎㅎㅎㅎ
유저0: ㅎㅎㅎㅎㅎ	","도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸,도배/스팸"
1453,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 닭년 김숙 김민경 송은이 이영자 이금희 안문숙 왜 결혼 못하냐 소개팅만 하나봐 극혐",욕설/비하/모욕
1454,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 불편러 오지라퍼 메퇘지 아웃,
유저0: 할매같이 생겼노,
유저1: 문틀딱충들 또 슬슬 몰려오는 소리 들린다 ㅋㅋ,
유저2: 니가 무슨 악마냐 그냥 사회부적응에 여성혐오로 찌든 돼지 한마리지.,
유저3: 틀딱들어쩌냐. 너희본국. 난리났다...,
유저3: 뭔 젓가락이 섹시를 논하냐 ㅋㅋㅋ 얼척,
유저2: 충청도는 평생 호구만 잡히고 사는듯. ㅋ,
유저4: 안정환은 건들지마라 이 씹빠빠야,
유저4: 부러워요 누나 저는 노무현대학 입학햇는데 위치가 안나와요","성희롱/혐오,중립,성희롱/혐오,성희롱/혐오,성희롱/혐오,성희롱/혐오,성희롱/혐오,중립,성희롱/혐오"
1455,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 애낳는게 쉬운줄아나..ㅋㅋ몸망가져요,
유저1: 와봤자 얼굴 뜯어고치고 가는년들만 봤지... 오지마라...갸루새끼들아...,
유저0: 김소현님만 유일하게 김지수 선수 언급해주셨네. 클라스!,
유저1: 야... 키, 이노무쉐끼... 종현이가 죽었는데, 지금 동냥이나 하고 다닐때냐??,
유저1: 성폭력 목격했다고 말로만 얘기하면 사실이 되는 거냐? 그런 식이면 대여섯 명이 입 맞추고 사람 하나 골로 보내는 건 일도 아니겠네? 메갈년들은 군대에 쳐넣고 공황장애 올 때까지 때리고 굴리고 갈궈서 정신을 멍하게 만들어야 한다. 죽을 때까지 아무 말 않고 눈 풀린 채 가만히 있게...,
유저1: 생긴건 강씨가 범죄자같은데,
유저1: 애도 마니 늙엇네,
유저1: 방송으로 몸파는년이나 이종현이나 도찐개찐이네 ㅋㅋ,
유저2: 야이 세찌야 축하한다.","중립,욕설/비하/모욕,중립,욕설/비하/모욕,욕설/비하/모욕,성희롱/혐오,중립,욕설/비하/모욕,중립"
1456,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 광교맘충들 충동했나? ㅋㅋㅋㅋ무슨 저런집 좋겠다 한탄하는척해 ㅋㅋㅋㅋㅋㅋㅋ저런집 싸다,
유저0: 성형하고 이상해졌네 ㅋ,
유저1: 시 신천지 귀 신천지 ㅂ ㅅ천지,
유저2: 여자들 30넘으면 쓸모가 없다...,
유저0: 논란도 가지가지다 뭐가 그렇게 불편하냐?인생 ㅈㄴ 피곤하게 사네,
유저0: 발정은홍국당에서 발정제왕으로 영입해라!,
유저1: 누가84야?하나경?? 왤케노안이야 마흔초정도일줄알았는데,
유저2: 박근혜 대통령님 생일날 출산하셨네요.박근혜님과 생일이 똑같군요.,
유저2: ㅂㅅ들 또맞겠네,
유저1: 그 불륜으로 낳은 애가 서현인가?","성희롱/혐오,성희롱/혐오,욕설/비하/모욕,성희롱/혐오,욕설/비하/모욕,중립,중립,중립,욕설/비하/모욕,중립"
1457,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 기자 2 쉑꺄~!! 아주 "" 롯데캐슬""이라고 하지 그래,
유저1: 착한짱개는 공산주의 중화사상 없는짱개뿐,
유저2: 사형시켜야 할 놈은 개영삼 개뒈중 두 새끼였슴. 그걸 최근에 알았어 홍어 새꺄.,
유저0: 존못ㅋ,
유저3: 전라디언들은 고향을 구라치고 다닙니다.","욕설/비하/모욕,성희롱/혐오,욕설/비하/모욕,성희롱/혐오,성희롱/혐오"
1458,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 강식당 영향도있음ㅋㅋㅋ강식당 배찢으로 잼있게 시청해소 윤식당도 이어서 시청중ㅎㅎㅎㅎ,
유저0: 김제동 안보는줄알았더니..지말만 옳다생각하는 딱 꼰대스탈,
유저0: 나씨는 지네나라 일본으로 언제 가나요? 쪽빠리 일본 스파이질 하느라 개고생 하네요,
유저1: 한국 재벌들 정말 다 구려. 쓰레기종자,
유저1: 좌빨들 북한 체험 시키자,
유저1: OOO촌으로 저년 보네버려,
유저2: 비단잉어 뻐끔거리는거 개징그럽..저걸 23억주고 산다니 사람취향 참 여럿이네..,
유저3: 에휴 정준영 구속된건 맞는 일인데 나머진 왜 또 이지랄나써 ㅌㅌㅌㅋㅋㅌㅋㅋㅌㅋㅋㅋ미쳔내,
유저1: 난라브신드라마보다 더러워보여 중간부터 안봤음 안보길잘했네 키스신도 수상하나파트너 지창욱 남지현엄청찐하게 키수신봤는데도 먼가상큼해보리고 그러는데화유기 작동키수신까지 신선했는데 그뒤에나온 삼장오공러브 키수신 베드신 더러워 보였음","중립,성희롱/혐오,성희롱/혐오,성희롱/혐오,성희롱/혐오,욕설/비하/모욕,중립,욕설/비하/모욕,중립"
1459,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 성범죄자가 드리마 나오는 세상..tvn 시청 반대 운동,
유저1: 니가 총책임자니까!! 니가 책임지고 그만둬!!,
유저1: 이런 애들이 군대가서 총기사고 발생시키는거임 덜떨어진 새기,
유저1: 중앙일보 틀딱들 특 지들끼리 싸우면서 ㄲㅊ 잡고 흔들면서 딸침 ㅋㅋ,
유저1: 사람이 해골이 되었던데... 소속사에서 관리좀 해야하는거 아님??","중립,중립,욕설/비하/모욕,성희롱/혐오,성희롱/혐오"
1460,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 김민정 연기잘함,
유저0: 문쩝쩝 : 국민(북한)이 먼저다.,
유저0: 신원호 감독님 작품이지 이우정작가님 작품 아닙니다!! 이우정작가님은 참여안하셨어유,
유저1: 방탄은 예전에 넘었는데도 기사한줄 안뜨더니 빅뱅은 메인에ㅉㅉㅉ 언플 수준 알만하죠?,
유저0: 유진초이 조련사^^,
유저1: 똥아...잘생긴 태국애 같이 생겼네,
유저0: 애들아 어리면 다 좋은거다 열폭하지마라","중립,성희롱/혐오,중립,중립,중립,중립,중립"
1461,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 일반인보다 못생긴 연예인 원탑 ㅋㅋㅋㅋㅋ,
유저0: 전라도 어디가냐 뒷통수 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ OOO들 전두환때 싹다뒤져버렷어야햇는데,
유저1: 쿵쾅이들이 죽였죠??,
유저1: 리틀포레스트에서 보았는데 연기잘하시더라구요,
유저0: 너 OOO이면 후에 니 부인과 딸년 니처럼 OOO들한테 따먹히길 바란다 개새,
유저0: 짬뽕이네.. 기독교라면서 부척 지어주고. 이단이 나라 다 망친다.,
유저2: 밥할때 라면을 넣고 하는 거군요...무슨맛일지 궁금하네요,
유저1: 난 개인적으로 이태임 좋아함 연기도 잘하지 미운연기,
유저0: 김윤아 노래가 별로라고하면 대체 뭔노래가 좋다고하는거냐 희안한것들이네,
유저2: 성폭행 女감독 A씨라고 제목에 써야하나요,최윤나 女기자님? 남성 감독이면 男감독이라 안하잖아요.","성희롱/혐오,성희롱/혐오,성희롱/혐오,중립,욕설/비하/모욕,성희롱/혐오,중립,중립,중립,성희롱/혐오"
1462,0,"이것은 각 유저가 채팅을 입력한 맥락이 악성인지 판단하는 분류기이다.
유저의 각 채팅은 맥락에 따라 분류된다.
분류는 (욕설/모욕/위협, 성희롱/혐오, 도배/홍보, 중립) 이다.
각 분류에 대한 우선순위는 (욕설/모욕/위협 > 성희롱/혐오 > 도배/스팸 > 중립) 으로 중립이 가장 낮다.
분류기에 의하여 각 채팅에 대한 분류를 출력한다.
유저0: 잔인한놈들. 악플좀달지마라.,
유저0: 곡성도 첨엔 말많았는데 영화 흥행하고 정작 곡성주민들도 좋아하셨던거 같은데 곤지암 주민들도 그렇게 좀 보시길보니까 이 영화가 무슨 호스텔같은 고어물도 아니고 너무 민감하신듯,
유저0: 드루킹 대깨문들 트위터에 링크걸고 발악질 하누 ....","중립,중립,성희롱/혐오"
